quote_date,paper,exch,open,high,low,close,volume,value
20100824,GOOGL,Nasdaq,228.85,229.19,225.46,225.69,5430758,2450636032
20100823,GOOGL,Nasdaq,230.75,234.12,228.87,232.03,5932974,2525903308
20100820,GOOGL,Nasdaq,233.99,235.79,230.51,231.01,7713658,3549360536
20100819,GOOGL,Nasdaq,240.50,241.25,233.62,233.99,7748824,3607204482
20100818,GOOGL,Nasdaq,245.22,245.44,240.78,241.07,5154728,2481120756
20100817,GOOGL,Nasdaq,244.26,247.35,243.01,245.26,3729958,1827907082
20100816,GOOGL,Nasdaq,241.84,244.94,240.25,242.79,2567534,1237551364
20100813,GOOGL,Nasdaq,244.50,245.59,243.00,243.18,3810460,1801543506
20100812,GOOGL,Nasdaq,241.97,247.38,241.25,246.00,4330158,2124202004
20100811,GOOGL,Nasdaq,248.87,249.00,245.75,245.87,4325326,2126068376
20100810,GOOGL,Nasdaq,251.18,253.00,249.28,251.85,4111076,2069745396
20100809,GOOGL,Nasdaq,251.12,252.75,250.68,252.68,3690186,1845942480
20100806,GOOGL,Nasdaq,252.70,252.87,248.03,250.11,6557036,3277883634
20100805,GOOGL,Nasdaq,252.94,254.30,251.78,254.05,4814140,2441187790
20100804,GOOGL,Nasdaq,246.09,253.50,245.53,253.16,7582360,3836039304
20100803,GOOGL,Nasdaq,245.25,246.23,243.38,244.91,3554476,1682635604
20100802,GOOGL,Nasdaq,244.50,246.64,243.47,245.21,3616090,1771014690
20100730,GOOGL,Nasdaq,239.82,243.68,239.57,242.43,4190472,2018948368
20100729,GOOGL,Nasdaq,242.97,244.44,239.66,242.50,5118628,2401789786
20100728,GOOGL,Nasdaq,247.47,247.62,241.34,242.18,4950218,2393712914
20100727,GOOGL,Nasdaq,245.29,248.75,245.09,246.31,4846776,2340071320
20100726,GOOGL,Nasdaq,244.54,245.37,242.44,244.49,3947686,1927169636
20100723,GOOGL,Nasdaq,240.38,245.29,240.00,245.03,4469026,2150243122
20100722,GOOGL,Nasdaq,241.62,244.49,241.24,242.41,4204468,2036840978
20100721,GOOGL,Nasdaq,242.00,242.85,237.72,238.75,6466330,3081231100
20100720,GOOGL,Nasdaq,230.51,241.50,230.30,240.79,8009014,3818016624
20100719,GOOGL,Nasdaq,230.50,234.82,228.76,233.09,8963320,4008426352
20100716,GOOGL,Nasdaq,234.56,235.28,229.76,229.80,15369984,7055053488
20100715,GOOGL,Nasdaq,245.87,247.35,241.34,247.01,8112234,3888757472
20100714,GOOGL,Nasdaq,244.94,246.91,243.23,245.67,6179934,3025493790
20100713,GOOGL,Nasdaq,241.12,246.50,240.14,244.60,7850774,3835007084
20100712,GOOGL,Nasdaq,236.19,239.72,235.54,237.92,6606348,3093114172
20100709,GOOGL,Nasdaq,235.98,236.63,231.39,233.75,8601354,4012062758
20100708,GOOGL,Nasdaq,226.78,228.66,224.83,228.28,5254036,2358306804
20100707,GOOGL,Nasdaq,219.16,225.65,217.69,225.10,6184076,2783494758
20100706,GOOGL,Nasdaq,222.00,223.83,216.81,218.03,5043618,2196485462
20100702,GOOGL,Nasdaq,220.81,221.14,218.00,218.28,3809958,1655753824
20100701,GOOGL,Nasdaq,222.65,224.20,216.81,219.75,6959162,3048674448
20100630,GOOGL,Nasdaq,227.48,228.91,222.36,222.47,7028358,3117144388
20100629,GOOGL,Nasdaq,231.72,232.28,225.56,227.13,6915484,3054674094
20100628,GOOGL,Nasdaq,236.29,238.78,234.50,236.04,3496662,1648145522
20100625,GOOGL,Nasdaq,238.53,238.82,235.28,236.34,4131468,1942257244
20100624,GOOGL,Nasdaq,239.83,241.38,236.63,237.55,3735058,1773953084
20100623,GOOGL,Nasdaq,243.44,243.44,239.08,241.03,4021346,1932406368
20100622,GOOGL,Nasdaq,244.95,248.30,242.87,243.12,4358266,2117564290
20100621,GOOGL,Nasdaq,249.95,250.48,242.44,244.28,5930978,2893711566
20100618,GOOGL,Nasdaq,251.25,251.74,249.06,250.01,5467856,2721317268
20100617,GOOGL,Nasdaq,251.72,252.94,248.34,250.04,3920052,1921332364
20100616,GOOGL,Nasdaq,248.09,252.00,248.06,250.63,4542352,2274414376
20100615,GOOGL,Nasdaq,241.54,250.20,241.09,249.00,8377726,4170419246
20100614,GOOGL,Nasdaq,247.24,247.25,241.59,241.59,4010610,1935805062
20100611,GOOGL,Nasdaq,241.25,244.35,240.81,244.25,3511962,1687826120
20100610,GOOGL,Nasdaq,240.19,244.25,237.92,243.50,5049060,2451790480
20100609,GOOGL,Nasdaq,243.61,244.44,236.00,237.01,5382298,2548495530
20100608,GOOGL,Nasdaq,243.93,244.42,238.77,242.39,5293610,2563684372
20100607,GOOGL,Nasdaq,249.53,250.45,241.57,242.76,7178126,3479406252
20100604,GOOGL,Nasdaq,249.86,254.62,248.35,249.36,7700256,3840271672
20100603,GOOGL,Nasdaq,247.56,254.00,247.35,252.80,7232720,3651433088
20100602,GOOGL,Nasdaq,243.34,246.93,240.73,246.69,4971920,2449893858
20100601,GOOGL,Nasdaq,240.22,245.53,240.06,241.19,5280548,2543415452
20100528,GOOGL,Nasdaq,246.37,246.72,241.50,242.81,5666026,2731558026
20100527,GOOGL,Nasdaq,242.43,246.16,240.53,245.23,5460882,2674464646
20100526,GOOGL,Nasdaq,241.03,244.88,237.50,237.74,6857988,3225907994
20100525,GOOGL,Nasdaq,234.08,238.72,232.00,238.53,5985956,2842524272
20100524,GOOGL,Nasdaq,240.37,244.90,238.40,238.58,8641722,4119756494
20100521,GOOGL,Nasdaq,234.53,242.50,232.20,236.03,19313488,9107592972
20100520,GOOGL,Nasdaq,242.53,242.79,236.90,237.50,9724668,4618937388
20100519,GOOGL,Nasdaq,248.13,249.72,243.87,247.22,6811762,3348299736
20100518,GOOGL,Nasdaq,255.00,255.49,248.53,249.19,5554950,2763647042
20100517,GOOGL,Nasdaq,253.39,254.18,249.18,253.99,5544196,2808871926
20100514,GOOGL,Nasdaq,254.88,255.50,248.12,253.76,8095894,4103846976
20100513,GOOGL,Nasdaq,258.25,261.00,255.19,255.44,6602658,3362662226
20100512,GOOGL,Nasdaq,256.02,256.02,251.00,252.69,7624980,3850009470
20100511,GOOGL,Nasdaq,257.83,259.94,254.11,254.53,6540608,3317062446
20100510,GOOGL,Nasdaq,256.99,261.41,256.30,260.82,7988902,4166201542
20100507,GOOGL,Nasdaq,249.99,252.66,240.66,246.57,10087446,4955779854
20100506,GOOGL,Nasdaq,254.38,258.76,230.00,249.34,9831024,4887896518
20100505,GOOGL,Nasdaq,250.49,257.86,250.24,254.88,8804634,4483681758
20100504,GOOGL,Nasdaq,263.26,263.37,252.10,253.19,12021758,6082477954
20100503,GOOGL,Nasdaq,263.25,266.46,262.54,265.30,3625608,1919009346
20100430,GOOGL,Nasdaq,265.56,268.84,262.72,262.85,4744194,2475558734
20100429,GOOGL,Nasdaq,266.69,268.25,263.33,266.00,6080592,3232203240
20100428,GOOGL,Nasdaq,266.05,267.42,260.51,264.60,6770506,3579783016
20100427,GOOGL,Nasdaq,264.47,269.17,263.62,264.53,7621190,4020938532
20100426,GOOGL,Nasdaq,272.49,272.50,264.61,265.82,8578542,4541953632
20100423,GOOGL,Nasdaq,273.62,274.66,271.13,272.50,4065222,2211076748
20100422,GOOGL,Nasdaq,276.00,276.25,271.68,273.53,6517116,3557150426
20100421,GOOGL,Nasdaq,278.23,280.12,276.08,277.15,4699060,2602501690
20100420,GOOGL,Nasdaq,277.08,279.83,275.53,277.52,5876452,3258841874
20100419,GOOGL,Nasdaq,274.38,277.00,272.50,275.05,7706052,4235181392
20100416,GOOGL,Nasdaq,281.50,284.40,274.81,275.07,24246132,13327307736
20100415,GOOGL,Nasdaq,296.08,298.92,294.14,297.65,9970676,5653826032
20100414,GOOGL,Nasdaq,295.03,296.17,292.00,294.50,6753690,3963151290
20100413,GOOGL,Nasdaq,286.26,294.44,285.56,293.38,7625520,4441183502
20100412,GOOGL,Nasdaq,283.68,287.00,283.11,286.37,4535948,2593603222
20100409,GOOGL,Nasdaq,284.00,284.38,282.00,283.11,4083396,2309078000
20100408,GOOGL,Nasdaq,281.66,284.93,280.02,283.75,3825680,2161983676
20100407,GOOGL,Nasdaq,283.65,284.38,280.93,281.77,5070540,2851995916
20100406,GOOGL,Nasdaq,284.73,285.44,282.70,284.11,4101540,2324738030
20100405,GOOGL,Nasdaq,285.45,287.44,284.50,285.50,3767300,2133921470
20100401,GOOGL,Nasdaq,285.68,286.73,282.77,284.40,4178424,2370343176
20100331,GOOGL,Nasdaq,282.52,284.87,281.40,283.56,5891414,3318404000
20100330,GOOGL,Nasdaq,281.42,283.81,280.14,283.36,3916836,2211581240
20100329,GOOGL,Nasdaq,281.50,282.36,280.29,281.23,6170982,3457575882
20100326,GOOGL,Nasdaq,282.63,283.69,280.01,281.35,5331586,2955924232
20100325,GOOGL,Nasdaq,279.51,286.00,279.33,281.44,7807682,4371373360
20100324,GOOGL,Nasdaq,272.75,279.92,269.85,278.67,13061172,7261177248
20100323,GOOGL,Nasdaq,278.52,279.16,271.00,274.50,10889432,5928566454
20100322,GOOGL,Nasdaq,278.06,283.43,277.14,278.75,7920600,4414019630
20100319,GOOGL,Nasdaq,283.12,284.00,278.64,280.00,9390080,5249456800
20100318,GOOGL,Nasdaq,282.36,284.22,281.48,283.20,3518262,1989603474
20100317,GOOGL,Nasdaq,284.15,285.72,282.13,282.78,6579600,3716010848
20100316,GOOGL,Nasdaq,280.92,284.21,280.38,282.60,6826090,3844028066
20100315,GOOGL,Nasdaq,283.34,284.73,278.00,281.55,9254050,5110139256
20100312,GOOGL,Nasdaq,294.07,294.14,289.58,289.77,5481122,3174211282
20100311,GOOGL,Nasdaq,287.13,293.11,287.10,290.57,8391756,4876785080
20100310,GOOGL,Nasdaq,281.88,289.25,281.11,288.23,11241260,6478756136
20100309,GOOGL,Nasdaq,279.93,282.33,278.25,280.10,6271242,3512862978
20100308,GOOGL,Nasdaq,282.39,282.59,280.50,281.24,4673910,2625943504
20100305,GOOGL,Nasdaq,280.68,283.83,279.95,282.11,7772882,4384699336
20100304,GOOGL,Nasdaq,273.25,278.06,273.10,277.30,6161416,3416616026
20100303,GOOGL,Nasdaq,271.18,274.06,269.62,272.66,6118476,3335927480
20100302,GOOGL,Nasdaq,267.74,272.83,267.50,270.53,8653394,4682005356
20100301,GOOGL,Nasdaq,264.60,266.64,263.87,266.35,4446378,2368541096
20100226,GOOGL,Nasdaq,263.71,265.88,261.74,263.40,3966710,2089557466
20100225,GOOGL,Nasdaq,263.56,264.24,260.00,263.21,6587680,3465636090
20100224,GOOGL,Nasdaq,267.19,269.22,265.25,265.74,4602034,2441288312
20100223,GOOGL,Nasdaq,271.50,271.81,266.14,267.54,5710372,3055234718
20100222,GOOGL,Nasdaq,273.68,273.75,270.50,271.40,4265630,2315383964
20100219,GOOGL,Nasdaq,270.50,272.01,269.85,270.38,5016170,2710504238
20100218,GOOGL,Nasdaq,268.77,272.50,268.07,271.61,4597006,2497185598
20100217,GOOGL,Nasdaq,271.00,271.70,268.81,269.10,4025400,2166498456
20100216,GOOGL,Nasdaq,268.57,272.06,267.15,270.65,7268242,3930077254
20100212,GOOGL,Nasdaq,266.49,268.57,265.25,266.56,4157534,2216464526
20100211,GOOGL,Nasdaq,266.12,270.25,264.75,268.20,4768736,2556769910
20100210,GOOGL,Nasdaq,267.04,268.89,263.85,267.22,5319754,2842581480
20100209,GOOGL,Nasdaq,269.77,270.76,267.54,268.22,5545008,2974349514
20100208,GOOGL,Nasdaq,266.25,271.00,265.77,266.74,5198788,2773290740
20100205,GOOGL,Nasdaq,264.20,266.75,261.23,265.64,6236460,3313368832
20100204,GOOGL,Nasdaq,268.50,269.00,262.78,263.39,6674564,3515697406
20100203,GOOGL,Nasdaq,264.33,271.05,264.12,270.41,5950884,3218357084
20100202,GOOGL,Nasdaq,267.48,267.48,263.81,265.56,8154536,4327029328
20100201,GOOGL,Nasdaq,267.30,267.90,265.15,266.51,4390632,2339505798
20100129,GOOGL,Nasdaq,269.25,270.50,262.81,264.97,8161902,4324004934
20100128,GOOGL,Nasdaq,272.25,273.50,265.30,267.14,6368332,3402536104
20100127,GOOGL,Nasdaq,270.63,273.82,267.65,271.05,7842618,4251284808
20100126,GOOGL,Nasdaq,268.99,274.80,268.14,271.21,8676824,4705800508
20100125,GOOGL,Nasdaq,273.30,274.94,267.75,270.00,8751228,4725663120
20100122,GOOGL,Nasdaq,282.25,285.30,267.43,275.00,13456480,7400864158
20100121,GOOGL,Nasdaq,291.72,293.41,286.13,291.49,9859272,5637820022
20100120,GOOGL,Nasdaq,292.99,292.99,287.64,290.20,6417290,3724543206
20100119,GOOGL,Nasdaq,290.75,295.21,288.14,293.81,8383046,4926045490
20100115,GOOGL,Nasdaq,295.80,296.78,289.02,290.00,10704384,6205062720
20100114,GOOGL,Nasdaq,291.95,297.10,291.40,294.93,8429324,4971564880
20100113,GOOGL,Nasdaq,288.25,294.19,286.95,293.55,12922762,7584986750
20100112,GOOGL,Nasdaq,299.04,299.08,294.00,295.24,9504698,5609522208
20100111,GOOGL,Nasdaq,302.23,302.23,297.02,300.56,14383364,8645863712
20100108,GOOGL,Nasdaq,296.00,301.62,294.56,301.01,9344794,5625632478
20100107,GOOGL,Nasdaq,304.70,305.00,296.32,297.05,12791842,7599039232
20100106,GOOGL,Nasdaq,312.93,312.93,303.18,304.13,7923346,4818590708
20100105,GOOGL,Nasdaq,313.59,313.92,310.77,312.00,5964384,3721591174
20100104,GOOGL,Nasdaq,313.48,314.75,312.12,313.38,3880848,2432196134
20091231,GOOGL,Nasdaq,312.38,312.70,309.99,309.99,2291810,1417074646
20091230,GOOGL,Nasdaq,309.25,311.37,309.00,311.37,2804422,1746397712
20091229,GOOGL,Nasdaq,312.37,312.42,309.14,309.70,2749204,1701165994
20091228,GOOGL,Nasdaq,310.83,313.00,309.24,311.44,3346400,2083638426
20091224,GOOGL,Nasdaq,306.46,309.76,306.14,309.24,1716762,1061782960
20091223,GOOGL,Nasdaq,301.75,306.43,301.43,305.84,4082860,2496947490
20091222,GOOGL,Nasdaq,300.67,300.75,299.43,300.56,3704012,2226041134
20091221,GOOGL,Nasdaq,298.98,299.92,297.83,299.34,5096680,3049679512
20091218,GOOGL,Nasdaq,298.01,299.46,297.50,298.21,6621788,3947547716
20091217,GOOGL,Nasdaq,298.22,298.82,296.88,296.97,5222892,3101134170
20091216,GOOGL,Nasdaq,299.45,300.19,298.32,298.88,5258190,3143016102
20091215,GOOGL,Nasdaq,296.65,298.19,295.50,296.57,4478690,2655659790
20091214,GOOGL,Nasdaq,297.62,298.65,296.31,297.87,3785288,2254471080
20091211,GOOGL,Nasdaq,297.34,297.38,293.87,295.25,3282556,1896923616
20091210,GOOGL,Nasdaq,295.22,297.36,295.20,295.75,3240816,1916245876
20091209,GOOGL,Nasdaq,293.75,294.67,291.79,294.51,3501688,2062446460
20091208,GOOGL,Nasdaq,291.75,295.33,291.00,293.52,2997892,1759677678
20091207,GOOGL,Nasdaq,292.12,294.35,290.50,293.12,3237580,1896741524
20091204,GOOGL,Nasdaq,296.51,297.42,289.59,292.50,4986446,2917003776
20091203,GOOGL,Nasdaq,294.52,295.73,292.50,292.87,2816072,1648431616
20091202,GOOGL,Nasdaq,295.49,296.50,293.11,293.75,3297680,1936033408
20091201,GOOGL,Nasdaq,294.06,295.61,291.50,294.94,4576560,2699103488
20091130,GOOGL,Nasdaq,290.31,291.83,288.56,291.50,3340146,1947188480
20091127,GOOGL,Nasdaq,286.00,291.23,285.49,289.88,2749872,1594265728
20091125,GOOGL,Nasdaq,293.20,293.53,291.35,292.87,2893522,1694851584
20091124,GOOGL,Nasdaq,291.25,292.14,288.27,291.55,3125780,1822611072
20091123,GOOGL,Nasdaq,288.25,293.30,287.93,291.18,5028700,2923508736
20091120,GOOGL,Nasdaq,284.75,285.80,284.70,284.98,3935794,2242576896
20091119,GOOGL,Nasdaq,286.88,287.00,285.00,286.50,4248902,2434578432
20091118,GOOGL,Nasdaq,288.32,289.39,286.04,288.32,3064830,1767334272
20091117,GOOGL,Nasdaq,287.44,288.75,286.86,288.75,3749372,2164919808
20091116,GOOGL,Nasdaq,287.50,288.50,286.39,288.14,4325416,2492650752
20091113,GOOGL,Nasdaq,284.64,286.25,283.31,286.02,3291152,1882347648
20091112,GOOGL,Nasdaq,284.78,286.45,282.75,283.93,3683712,2090660096
20091111,GOOGL,Nasdaq,285.24,286.75,282.93,285.28,4608242,2628651008
20091110,GOOGL,Nasdaq,281.37,284.39,281.00,283.38,4444168,2517869824
20091109,GOOGL,Nasdaq,277.73,281.29,277.12,281.25,5200068,2924858368
20091106,GOOGL,Nasdaq,273.86,275.89,272.75,275.55,3581644,1973843968
20091105,GOOGL,Nasdaq,271.75,274.88,271.33,274.32,3556630,1950659200
20091104,GOOGL,Nasdaq,270.40,272.75,268.21,270.17,4605422,2488447744
20091103,GOOGL,Nasdaq,265.00,268.75,264.15,268.64,4665154,2506540544
20091102,GOOGL,Nasdaq,268.54,269.73,264.12,265.72,5128674,2725539328
20091030,GOOGL,Nasdaq,275.00,275.08,267.12,268.06,6710236,3592076800
20091029,GOOGL,Nasdaq,271.50,275.92,270.50,275.52,4914650,2706564608
20091028,GOOGL,Nasdaq,273.94,275.00,269.12,270.15,5070974,2739847168
20091027,GOOGL,Nasdaq,275.49,277.28,272.08,274.14,6387462,3502181632
20091026,GOOGL,Nasdaq,277.88,280.82,275.44,277.11,5705010,3159224320
20091023,GOOGL,Nasdaq,277.62,278.94,275.60,276.85,4767298,2639605248
20091022,GOOGL,Nasdaq,275.00,277.50,274.00,277.05,4625062,2562700544
20091021,GOOGL,Nasdaq,274.95,279.68,274.50,275.55,7310888,4025613568
20091020,GOOGL,Nasdaq,275.82,276.48,270.35,275.86,7994490,4409947648
20091019,GOOGL,Nasdaq,276.35,276.80,274.37,276.05,6292806,3472428544
20091016,GOOGL,Nasdaq,273.67,277.38,272.26,274.93,17405276,9564969984
20091015,GOOGL,Nasdaq,266.88,268.45,263.63,264.95,8998194,4699292672
20091014,GOOGL,Nasdaq,266.23,267.79,265.00,267.66,6393154,3421847808
20091013,GOOGL,Nasdaq,262.19,263.73,260.69,263.06,5949158,3126973696
20091012,GOOGL,Nasdaq,261.71,262.88,259.66,262.02,6564790,3439793408
20091009,GOOGL,Nasdaq,258.32,260.75,257.25,258.12,5328786,2749024000
20091008,GOOGL,Nasdaq,259.79,261.62,256.67,257.09,8468822,4354087424
20091007,GOOGL,Nasdaq,249.50,259.50,248.91,258.77,9714280,5020452864
20091006,GOOGL,Nasdaq,245.85,249.69,245.85,249.37,5413916,2699039232
20091005,GOOGL,Nasdaq,243.82,246.22,241.67,244.26,4210304,2056817664
20091002,GOOGL,Nasdaq,241.87,245.87,241.30,242.29,5154728,2496499968
20091001,GOOGL,Nasdaq,246.50,248.24,243.50,243.60,5469494,2662009088
20090930,GOOGL,Nasdaq,250.00,250.07,243.62,247.93,6153358,3051142656
20090929,GOOGL,Nasdaq,249.76,249.88,246.50,249.26,3989874,1988589312
20090928,GOOGL,Nasdaq,247.42,250.75,246.65,249.26,3654350,1821803136
20090925,GOOGL,Nasdaq,247.15,249.97,246.00,246.24,4048920,1993913600
20090924,GOOGL,Nasdaq,250.24,250.71,246.50,248.38,4922966,2445581824
20090923,GOOGL,Nasdaq,250.39,253.50,248.85,249.23,5386632,2683525120
20090922,GOOGL,Nasdaq,250.46,251.00,248.91,249.53,5401712,2695778304
20090921,GOOGL,Nasdaq,243.87,249.45,243.11,248.50,4211484,2093008128
20090918,GOOGL,Nasdaq,245.86,248.25,245.70,245.88,6357054,2112210816
20090917,GOOGL,Nasdaq,245.29,248.69,243.57,245.18,8881200,3910501120
20090916,GOOGL,Nasdaq,239.90,244.69,239.24,244.12,4992552,2102152576
20090915,GOOGL,Nasdaq,237.54,238.98,236.35,238.76,4738676,1484415360
20090914,GOOGL,Nasdaq,235.26,238.40,235.02,237.61,3906766,1609325824
20090911,GOOGL,Nasdaq,235.47,236.65,233.81,236.09,3762434,1269156096
20090910,GOOGL,Nasdaq,231.99,235.44,231.00,235.35,4945748,1980200704
20090909,GOOGL,Nasdaq,229.31,233.13,229.31,231.76,4303656,1803954944
20090908,GOOGL,Nasdaq,230.65,233.49,227.92,229.29,3879720,1779200768
20090904,GOOGL,Nasdaq,228.76,231.30,227.98,230.26,2978078,1227266560
20090903,GOOGL,Nasdaq,227.91,229.12,227.50,228.70,2815304,1287720064
20090902,GOOGL,Nasdaq,227.91,229.16,226.29,226.51,3579856,1426908160
20090901,GOOGL,Nasdaq,230.84,233.41,227.21,227.88,5093814,1201704960
20090831,GOOGL,Nasdaq,229.90,230.93,229.00,230.74,3765034,1606981120
20090828,GOOGL,Nasdaq,235.02,236.19,231.69,232.38,3500108,1251622912
20090827,GOOGL,Nasdaq,234.00,234.00,230.38,233.16,3979260,1810272000
20090826,GOOGL,Nasdaq,235.69,236.24,233.35,233.88,3783620,1291855872
20090825,GOOGL,Nasdaq,234.37,237.17,234.37,235.69,4563172,1744567680
20090824,GOOGL,Nasdaq,232.62,235.04,232.21,234.37,4884700,760503424
20090821,GOOGL,Nasdaq,230.21,233.04,230.21,232.59,7063784,2409850624
20090820,GOOGL,Nasdaq,221.99,231.07,221.99,230.21,7925366,3172449280
20090819,GOOGL,Nasdaq,219.99,222.34,219.28,221.56,4465768,1772808960
20090818,GOOGL,Nasdaq,222.45,223.85,221.16,222.64,4653496,1575232256
20090817,GOOGL,Nasdaq,230.00,230.00,221.56,222.23,5149654,1974227456
20090814,GOOGL,Nasdaq,231.39,231.59,228.45,230.00,3268134,1317237632
20090813,GOOGL,Nasdaq,229.29,232.34,229.29,230.88,3924752,656802240
20090812,GOOGL,Nasdaq,227.71,230.88,227.46,229.59,4584226,1403686016
20090811,GOOGL,Nasdaq,228.30,228.62,226.19,226.98,3283946,1357008896
20090810,GOOGL,Nasdaq,227.57,229.21,226.90,228.49,3465406,1210691712
20090807,GOOGL,Nasdaq,225.18,229.71,225.18,228.55,5023868,855837504
20090806,GOOGL,Nasdaq,225.57,226.98,224.26,225.18,4198452,1636259584
20090805,GOOGL,Nasdaq,226.87,228.21,223.94,225.59,4550554,1595429248
20090804,GOOGL,Nasdaq,224.69,226.78,224.21,226.76,4657754,1867117312
20090803,GOOGL,Nasdaq,224.62,226.95,223.84,226.09,5134660,1944800384
20090731,GOOGL,Nasdaq,224.00,226.35,221.21,221.77,5651314,1563126912
20090730,GOOGL,Nasdaq,221.30,225.74,221.30,222.82,6269298,2793582592
20090729,GOOGL,Nasdaq,218.29,218.90,216.00,218.12,3911378,1696466688
20090728,GOOGL,Nasdaq,220.50,221.41,218.05,219.97,5039474,1703561216
20090727,GOOGL,Nasdaq,223.02,223.38,218.80,222.43,4993680,1753273984
20090724,GOOGL,Nasdaq,217.91,225.24,217.50,223.47,7213556,2830592512
20090723,GOOGL,Nasdaq,214.34,220.60,212.75,218.67,6806402,2242372864
20090722,GOOGL,Nasdaq,213.95,215.09,211.75,213.94,5113484,1708873344
20090721,GOOGL,Nasdaq,215.09,215.95,212.87,213.94,5809404,2082810368
20090720,GOOGL,Nasdaq,214.84,216.42,213.12,214.99,6236440,1569935744
20090717,GOOGL,Nasdaq,216.50,217.74,213.35,215.12,13621650,5566720000
20090716,GOOGL,Nasdaq,218.34,222.88,217.05,221.30,10811270,4636655616
20090715,GOOGL,Nasdaq,214.83,219.13,214.24,219.09,7439114,2635597056
20090714,GOOGL,Nasdaq,211.85,213.37,210.44,212.34,5688978,2415627264
20090713,GOOGL,Nasdaq,207.99,212.26,207.59,212.01,7969958,2507723008
20090710,GOOGL,Nasdaq,205.20,208.69,204.35,207.20,5788876,2028424960
20090709,GOOGL,Nasdaq,203.06,207.12,202.90,205.20,6475198,2643262208
20090708,GOOGL,Nasdaq,200.00,202.99,199.03,201.32,6763708,2382399488
20090707,GOOGL,Nasdaq,204.80,204.80,197.99,198.31,6460838,2557445632
20090706,GOOGL,Nasdaq,203.25,205.27,200.83,204.80,4463312,1827643648
20090702,GOOGL,Nasdaq,207.71,207.71,203.41,204.09,4952602,1820304000
20090701,GOOGL,Nasdaq,210.79,213.20,209.07,209.49,4550824,1378720384
20090630,GOOGL,Nasdaq,212.00,213.60,209.12,210.90,4945904,1861104512
20090629,GOOGL,Nasdaq,213.00,213.90,211.12,211.84,4254822,1600971264
20090626,GOOGL,Nasdaq,206.84,212.70,206.55,212.66,6045354,2570189312
20090625,GOOGL,Nasdaq,203.50,207.88,203.26,207.88,6004806,2487576832
20090624,GOOGL,Nasdaq,204.37,206.12,203.88,204.65,4845798,1338113024
20090623,GOOGL,Nasdaq,203.32,204.49,201.27,202.74,5761230,2221041408
20090622,GOOGL,Nasdaq,208.48,208.74,200.95,203.69,8136940,2899740160
20090619,GOOGL,Nasdaq,209.10,210.08,207.29,210.04,8252226,3464797184
20090618,GOOGL,Nasdaq,207.58,209.34,206.50,207.03,6103744,2425075712
20090617,GOOGL,Nasdaq,208.09,209.82,205.78,207.58,6879758,2631716608
20090616,GOOGL,Nasdaq,209.66,210.54,207.71,208.08,6002870,2321088256
20090615,GOOGL,Nasdaq,212.42,210.75,207.00,208.38,7354980,3055279872
20090612,GOOGL,Nasdaq,213.43,213.85,210.60,212.42,5794240,2131478400
20090611,GOOGL,Nasdaq,216.30,216.85,214.19,214.81,5697520,2266345984
20090610,GOOGL,Nasdaq,217.81,218.95,213.56,216.30,6580552,2688161792
20090609,GOOGL,Nasdaq,219.38,220.23,215.88,217.81,6488188,2626170112
20090608,GOOGL,Nasdaq,219.75,220.45,217.06,219.38,6132100,2681335808
20090605,GOOGL,Nasdaq,220.14,223.67,219.73,222.02,7341766,3152638720
20090604,GOOGL,Nasdaq,217.65,220.60,217.25,220.25,7132526,3050720512
20090603,GOOGL,Nasdaq,214.20,216.23,212.00,215.82,6992426,3014858496
20090602,GOOGL,Nasdaq,213.12,214.98,211.70,214.20,5207594,2060411136
20090601,GOOGL,Nasdaq,209.37,214.80,209.26,213.50,6587158,2409505536
20090529,GOOGL,Nasdaq,205.20,208.62,205.20,208.62,5096702,2115695744
20090528,GOOGL,Nasdaq,202.78,205.79,202.30,205.35,5165518,2002950272
20090527,GOOGL,Nasdaq,202.82,205.93,202.44,202.76,5984262,1913200384
20090526,GOOGL,Nasdaq,195.97,202.50,195.00,202.16,6164062,2256429056
20090522,GOOGL,Nasdaq,198.33,199.32,196.00,196.88,3378050,1205081216
20090521,GOOGL,Nasdaq,198.15,201.42,196.93,198.35,5405920,1961195264
20090520,GOOGL,Nasdaq,201.05,202.84,197.50,198.62,4517878,1292433024
20090519,GOOGL,Nasdaq,198.05,200.82,196.50,199.43,5626206,1930280448
20090518,GOOGL,Nasdaq,197.37,198.65,192.70,198.53,6629176,2357955072
20090515,GOOGL,Nasdaq,195.55,197.05,194.55,195.00,5887834,2272395776
20090514,GOOGL,Nasdaq,194.77,196.07,192.34,193.75,5719630,1902971392
20090513,GOOGL,Nasdaq,197.04,198.20,194.18,194.77,5636700,2188106240
20090512,GOOGL,Nasdaq,205.01,205.49,197.55,199.51,7563416,3013968384
20090511,GOOGL,Nasdaq,201.40,206.00,200.60,203.93,5068938,1841163776
20090508,GOOGL,Nasdaq,198.30,205.06,197.50,203.66,7651790,2493486080
20090507,GOOGL,Nasdaq,202.05,202.49,196.25,198.30,5776132,2233047552
20090506,GOOGL,Nasdaq,201.49,204.00,200.51,201.75,5209776,1798578816
20090505,GOOGL,Nasdaq,200.99,202.50,198.62,201.49,4763570,1857626752
20090504,GOOGL,Nasdaq,196.84,201.16,196.84,200.85,6358210,2270835200
20090501,GOOGL,Nasdaq,197.51,198.79,195.78,196.84,4600856,1409818496
